name,html_url,git_url,forks,stars,language,size,csharp_percent,csharp_lines,commit_count,default_branch
dotnetbio/bio,https://github.com/dotnetbio/bio,git://github.com/dotnetbio/bio.git,46,134,C#,155077,0.999856286284181,9907164,330,master
Swastika-IO/sio.core,https://github.com/Swastika-IO/sio.core,git://github.com/Swastika-IO/sio.core.git,58,134,C#,321023,0.999979852579438,40302114,28,master
Autodesk/synthesis,https://github.com/Autodesk/synthesis,git://github.com/Autodesk/synthesis.git,52,133,C#,471049,0.7500537330908027,2690574,8905,master
Kermalis/PokemonBattleEngine,https://github.com/Kermalis/PokemonBattleEngine,git://github.com/Kermalis/PokemonBattleEngine.git,16,133,C#,274048,1.0,1691649,1871,master
unity3d-jp/playgrownd,https://github.com/unity3d-jp/playgrownd,git://github.com/unity3d-jp/playgrownd.git,22,133,C#,179026,0.6305223231996624,549905,16,master
adjust/unity_sdk,https://github.com/adjust/unity_sdk,git://github.com/adjust/unity_sdk.git,71,133,C#,189200,0.7407163882411407,387528,1274,master
SubPointSolutions/spmeta2,https://github.com/SubPointSolutions/spmeta2,git://github.com/SubPointSolutions/spmeta2.git,56,133,C#,234429,0.9386517855611354,12422083,1520,master
lunadream/XWall,https://github.com/lunadream/XWall,git://github.com/lunadream/XWall.git,35,132,C#,405301,0.680473073420559,174853,373,master
LegacyGwent/LegacyGwent,https://github.com/LegacyGwent/LegacyGwent,git://github.com/LegacyGwent/LegacyGwent.git,21,132,C#,1226915,0.979666980249558,2226448,1137,diy
baskren/Forms9Patch,https://github.com/baskren/Forms9Patch,git://github.com/baskren/Forms9Patch.git,33,132,C#,101409,0.8889428298719679,2484805,1031,master
ikesnowy/Algorithms-4th-Edition-in-Csharp,https://github.com/ikesnowy/Algorithms-4th-Edition-in-Csharp,git://github.com/ikesnowy/Algorithms-4th-Edition-in-Csharp.git,21,131,C#,131038,1.0,1711975,1040,master
ErkrodC/UnityChess,https://github.com/ErkrodC/UnityChess,git://github.com/ErkrodC/UnityChess.git,73,130,C#,178085,0.575341445715276,424961,162,development
elliotritchie/NES,https://github.com/elliotritchie/NES,git://github.com/elliotritchie/NES.git,32,130,C#,136952,0.9742661618091499,140231,207,master
higty/higlabo,https://github.com/higty/higlabo,git://github.com/higty/higlabo.git,67,130,C#,274653,0.8774271836502405,24800761,546,master
hbl917070/TiefSee,https://github.com/hbl917070/TiefSee,git://github.com/hbl917070/TiefSee.git,17,129,C#,107088,0.7664467680112643,881820,16,master
jekyllgrim/Beautiful-Doom,https://github.com/jekyllgrim/Beautiful-Doom,git://github.com/jekyllgrim/Beautiful-Doom.git,16,129,C#,106139,0.9938202491554394,616901,854,master
wechat-miniprogram/minigame-adaptor,https://github.com/wechat-miniprogram/minigame-adaptor,git://github.com/wechat-miniprogram/minigame-adaptor.git,22,129,C#,111589,0.9441282756162656,895348,38,master
wufanjoin/fivestar,https://github.com/wufanjoin/fivestar,git://github.com/wufanjoin/fivestar.git,81,129,C#,138034,0.9356849644908187,6860750,21,master
MatthewHallberg/IndoorNavPlaceNote,https://github.com/MatthewHallberg/IndoorNavPlaceNote,git://github.com/MatthewHallberg/IndoorNavPlaceNote.git,67,129,C#,114180,0.7810670280382092,424210,23,master
wtct-hungary/UnityVision-iOS,https://github.com/wtct-hungary/UnityVision-iOS,git://github.com/wtct-hungary/UnityVision-iOS.git,26,128,C#,102923,0.7569954152744124,214316,45,master
jbe2277/dotnetpad,https://github.com/jbe2277/dotnetpad,git://github.com/jbe2277/dotnetpad.git,39,128,C#,166671,0.7815984740504737,149154,219,master
fcscript/CSharpHotUpdate,https://github.com/fcscript/CSharpHotUpdate,git://github.com/fcscript/CSharpHotUpdate.git,26,128,C#,234280,0.7883111755211135,1453444,199,master
Bobris/BTDB,https://github.com/Bobris/BTDB,git://github.com/Bobris/BTDB.git,42,128,C#,152081,1.0,3656927,1933,master
rainkin1993/Remote-Access-Trojan-Database,https://github.com/rainkin1993/Remote-Access-Trojan-Database,git://github.com/rainkin1993/Remote-Access-Trojan-Database.git,81,127,C#,310520,0.4127936638453903,2517146,10,master
hudec117/Mpv.NET-lib-,https://github.com/hudec117/Mpv.NET-lib-,git://github.com/hudec117/Mpv.NET-lib-.git,36,127,C#,100583,0.6500804883975215,85613,108,master
hothoty/Zero,https://github.com/hothoty/Zero,git://github.com/hothoty/Zero.git,59,127,C#,295947,0.5280730245478915,325820,62,master
microsoft/Office365APIEditor,https://github.com/microsoft/Office365APIEditor,git://github.com/microsoft/Office365APIEditor.git,55,126,C#,141073,0.9941101982340633,693200,298,master
Phylliida/UnityWindowsCapture,https://github.com/Phylliida/UnityWindowsCapture,git://github.com/Phylliida/UnityWindowsCapture.git,16,126,C#,117370,0.834735583765014,146638,19,master
JosiahJack/Citadel,https://github.com/JosiahJack/Citadel,git://github.com/JosiahJack/Citadel.git,16,126,C#,1935686,0.750462533143192,2243925,733,master
flyyufelix/donkey_rl,https://github.com/flyyufelix/donkey_rl,git://github.com/flyyufelix/donkey_rl.git,67,126,C#,148223,0.7350340591788281,1371478,7,master
h2r/ros_reality,https://github.com/h2r/ros_reality,git://github.com/h2r/ros_reality.git,42,126,C#,239540,0.8356227491501464,794470,66,master
PepperDash/Essentials,https://github.com/PepperDash/Essentials,git://github.com/PepperDash/Essentials.git,70,126,C#,132170,0.999618661124508,3960844,3112,main
WildernessLabs/Meadow.Foundation,https://github.com/WildernessLabs/Meadow.Foundation,git://github.com/WildernessLabs/Meadow.Foundation.git,61,124,C#,263614,0.9981214194780395,3763317,3638,develop
falahati/NiVirtualCam,https://github.com/falahati/NiVirtualCam,git://github.com/falahati/NiVirtualCam.git,37,123,C#,123529,0.5932231404958678,50246,28,master
Syn-McJ/TFClassify-Unity-Barracuda,https://github.com/Syn-McJ/TFClassify-Unity-Barracuda,git://github.com/Syn-McJ/TFClassify-Unity-Barracuda.git,33,123,C#,150659,1.0,30294,3,master
vivekhnz/UnityEffects,https://github.com/vivekhnz/UnityEffects,git://github.com/vivekhnz/UnityEffects.git,14,123,C#,114338,0.7129353863969458,197009,106,master
mikeedwards83/Glass.Mapper,https://github.com/mikeedwards83/Glass.Mapper,git://github.com/mikeedwards83/Glass.Mapper.git,122,122,C#,161754,0.9556488145282421,3514582,2002,master
TrackableEntities/trackable-entities,https://github.com/TrackableEntities/trackable-entities,git://github.com/TrackableEntities/trackable-entities.git,35,121,C#,347345,0.6638484078282544,1623272,641,develop
microsoft/microsoft-performance-toolkit-sdk,https://github.com/microsoft/microsoft-performance-toolkit-sdk,git://github.com/microsoft/microsoft-performance-toolkit-sdk.git,44,120,C#,161161,1.0,3046001,129,main
mixandjam/Pikmin-Gameplay,https://github.com/mixandjam/Pikmin-Gameplay,git://github.com/mixandjam/Pikmin-Gameplay.git,45,120,C#,230764,0.7226157717187516,220848,24,master
ExamRef70-483/Sample-Code,https://github.com/ExamRef70-483/Sample-Code,git://github.com/ExamRef70-483/Sample-Code.git,86,120,C#,148830,0.9315693677850927,1134699,36,master
microsoft/CSS_SQL_Networking_Tools,https://github.com/microsoft/CSS_SQL_Networking_Tools,git://github.com/microsoft/CSS_SQL_Networking_Tools.git,41,120,C#,181625,0.8345636815427261,1220854,319,main
wuhan005/Asteroid,https://github.com/wuhan005/Asteroid,git://github.com/wuhan005/Asteroid.git,29,120,C#,175235,0.9890958386716971,9927186,8,master
MaxRev-Dev/gdal.netcore,https://github.com/MaxRev-Dev/gdal.netcore,git://github.com/MaxRev-Dev/gdal.netcore.git,28,120,C#,108572,0.5347073371805441,25944,129,main
fuqunaga/GpuTrail,https://github.com/fuqunaga/GpuTrail,git://github.com/fuqunaga/GpuTrail.git,10,119,C#,113702,0.9478110619391011,53757,98,main
catdevpete/Unity-MIDI-Piano,https://github.com/catdevpete/Unity-MIDI-Piano,git://github.com/catdevpete/Unity-MIDI-Piano.git,25,118,C#,515081,1.0,22208,10,master
soopercool101/BrawlCrate,https://github.com/soopercool101/BrawlCrate,git://github.com/soopercool101/BrawlCrate.git,31,118,C#,231140,0.9949703055379162,10494706,1672,master
solliancenet/tech-immersion-data-ai,https://github.com/solliancenet/tech-immersion-data-ai,git://github.com/solliancenet/tech-immersion-data-ai.git,143,118,C#,375316,0.7071789050857757,537666,656,master
ServiceStack/ServiceStackVS,https://github.com/ServiceStack/ServiceStackVS,git://github.com/ServiceStack/ServiceStackVS.git,42,118,C#,255106,0.6032311274470805,568669,1188,master
immersal/immersal-sdk-samples,https://github.com/immersal/immersal-sdk-samples,git://github.com/immersal/immersal-sdk-samples.git,31,118,C#,219384,0.9434055399759629,263746,82,master
mbaske/angry-ai,https://github.com/mbaske/angry-ai,git://github.com/mbaske/angry-ai.git,20,117,C#,474634,0.9750294346627191,254236,17,master
Unity-Technologies/obstacle-tower-source,https://github.com/Unity-Technologies/obstacle-tower-source,git://github.com/Unity-Technologies/obstacle-tower-source.git,24,117,C#,1892095,0.739096468011317,202457,42,master
episerver/Foundation,https://github.com/episerver/Foundation,git://github.com/episerver/Foundation.git,117,117,C#,475072,0.6141824148537275,2067303,667,main
RhenaudTheLukark/CreateYourFrisk,https://github.com/RhenaudTheLukark/CreateYourFrisk,git://github.com/RhenaudTheLukark/CreateYourFrisk.git,51,116,C#,130338,0.6581513056641521,2473869,127,master
yumemi-inc/vr-studies,https://github.com/yumemi-inc/vr-studies,git://github.com/yumemi-inc/vr-studies.git,18,116,C#,216084,0.889989847983176,6216418,39,master
Windows-Readiness/WinDevCamp,https://github.com/Windows-Readiness/WinDevCamp,git://github.com/Windows-Readiness/WinDevCamp.git,76,115,C#,652547,0.9337589918634571,1889198,87,master
sebas77/Svelto.MiniExamples,https://github.com/sebas77/Svelto.MiniExamples,git://github.com/sebas77/Svelto.MiniExamples.git,31,115,C#,167720,0.9900880957333371,14075329,548,master
CobaltWolf/Bluedog-Design-Bureau,https://github.com/CobaltWolf/Bluedog-Design-Bureau,git://github.com/CobaltWolf/Bluedog-Design-Bureau.git,135,115,C#,2158843,0.9988358336093891,211064,5864,master
BranchMetrics/unity-branch-deep-linking-attribution,https://github.com/BranchMetrics/unity-branch-deep-linking-attribution,git://github.com/BranchMetrics/unity-branch-deep-linking-attribution.git,26,115,C#,128474,0.657276564507249,107445,393,master
cesarsouza/screencast-capture,https://github.com/cesarsouza/screencast-capture,git://github.com/cesarsouza/screencast-capture.git,39,115,C#,124725,0.9731483381206402,303560,114,master
leo92613/4dforvive,https://github.com/leo92613/4dforvive,git://github.com/leo92613/4dforvive.git,18,114,C#,133814,0.8371090932257038,834391,22,master
Afr0Games/Project-Dollhouse,https://github.com/Afr0Games/Project-Dollhouse,git://github.com/Afr0Games/Project-Dollhouse.git,24,114,C#,164968,0.9768944365640183,4794678,1117,master
roy-t/MiniRTS,https://github.com/roy-t/MiniRTS,git://github.com/roy-t/MiniRTS.git,11,114,C#,302952,0.8222506206365412,1065511,634,master
neowutran/ShinraMeter,https://github.com/neowutran/ShinraMeter,git://github.com/neowutran/ShinraMeter.git,78,113,C#,229652,0.9974322656229121,1380934,1674,master
PlayFab/UnicornBattle,https://github.com/PlayFab/UnicornBattle,git://github.com/PlayFab/UnicornBattle.git,54,113,C#,773304,0.9352968699074701,7906013,129,master
exmex/HS_Multilang,https://github.com/exmex/HS_Multilang,git://github.com/exmex/HS_Multilang.git,57,113,C#,301040,0.9331675578229449,1308579,4,master
IJEMIN/Unity-Programming-Essence,https://github.com/IJEMIN/Unity-Programming-Essence,git://github.com/IJEMIN/Unity-Programming-Essence.git,91,112,C#,218452,0.9997397140246763,5127639,167,master
GridProtectionAlliance/openPDC,https://github.com/GridProtectionAlliance/openPDC,git://github.com/GridProtectionAlliance/openPDC.git,59,112,C#,2277374,0.811725617807414,3501001,8922,master
stalomeow/MinecraftClone-Unity,https://github.com/stalomeow/MinecraftClone-Unity,git://github.com/stalomeow/MinecraftClone-Unity.git,35,111,C#,199862,0.9541755363776045,1160037,20,master
CapsuleEndoscope/VirtualCapsuleEndoscopy,https://github.com/CapsuleEndoscope/VirtualCapsuleEndoscopy,git://github.com/CapsuleEndoscope/VirtualCapsuleEndoscopy.git,35,111,C#,482360,0.7385017168834938,351210,245,master
figormartins/pokemon,https://github.com/figormartins/pokemon,git://github.com/figormartins/pokemon.git,10,111,C#,411386,0.6230523086396674,56661,68,master
Field-Robotics-Japan/UnitySensors,https://github.com/Field-Robotics-Japan/UnitySensors,git://github.com/Field-Robotics-Japan/UnitySensors.git,17,111,C#,113626,0.9887820382548753,121637,205,master
APSIMInitiative/ApsimX,https://github.com/APSIMInitiative/ApsimX,git://github.com/APSIMInitiative/ApsimX.git,152,111,C#,1140748,0.717874644684599,13696204,24861,master
demonixis/C3DE,https://github.com/demonixis/C3DE,git://github.com/demonixis/C3DE.git,16,110,C#,103964,0.946270083422657,2300604,572,master
Duion/Uebergame,https://github.com/Duion/Uebergame,git://github.com/Duion/Uebergame.git,29,110,C#,378084,0.8179986927131488,4208609,327,master
qgindi/LibreAutomate,https://github.com/qgindi/LibreAutomate,git://github.com/qgindi/LibreAutomate.git,13,110,C#,4728,0.9105224993116876,6157789,108,master
died/YOLO3-With-OpenCvSharp4,https://github.com/died/YOLO3-With-OpenCvSharp4,git://github.com/died/YOLO3-With-OpenCvSharp4.git,43,110,C#,103654,1.0,9797,4,master
striter/Unity3D-ToolChain_StriteR,https://github.com/striter/Unity3D-ToolChain_StriteR,git://github.com/striter/Unity3D-ToolChain_StriteR.git,24,110,C#,793815,0.525464304621507,1779663,627,master
backtrace-labs/backtrace-unity,https://github.com/backtrace-labs/backtrace-unity,git://github.com/backtrace-labs/backtrace-unity.git,29,110,C#,147415,0.9813580872565424,757158,137,master
jpush/jpush-unity3d-plugin,https://github.com/jpush/jpush-unity3d-plugin,git://github.com/jpush/jpush-unity3d-plugin.git,55,109,C#,384893,0.6076404534089604,137554,309,master
CelestialAmber/Pokemon-Red-Unity,https://github.com/CelestialAmber/Pokemon-Red-Unity,git://github.com/CelestialAmber/Pokemon-Red-Unity.git,21,109,C#,217334,0.802291681116232,335455,111,master
ME3Tweaks/LegendaryExplorer,https://github.com/ME3Tweaks/LegendaryExplorer,git://github.com/ME3Tweaks/LegendaryExplorer.git,24,109,C#,618544,0.8105774003120004,14789899,6176,Beta
Sanaxen/tecoGAN_app,https://github.com/Sanaxen/tecoGAN_app,git://github.com/Sanaxen/tecoGAN_app.git,17,109,C#,188349,1.0,27632,64,master
Miraak7000/AssetViewer,https://github.com/Miraak7000/AssetViewer,git://github.com/Miraak7000/AssetViewer.git,22,109,C#,1538648,1.0,622851,114,master
tableau/TabMon,https://github.com/tableau/TabMon,git://github.com/tableau/TabMon.git,50,108,C#,143604,0.5469709224070266,366546,149,master
HouraiTeahouse/FantasyCrescendo,https://github.com/HouraiTeahouse/FantasyCrescendo,git://github.com/HouraiTeahouse/FantasyCrescendo.git,28,97,C#,646409,0.8320544353276648,547699,505,develop
ShokoAnime/ShokoDesktop,https://github.com/ShokoAnime/ShokoDesktop,git://github.com/ShokoAnime/ShokoDesktop.git,26,96,C#,178255,0.9988846935206049,2107381,1287,master
long1752062104/GameDesigner,https://github.com/long1752062104/GameDesigner,git://github.com/long1752062104/GameDesigner.git,13,96,C#,219504,0.9998268068425593,17693939,192,master
EasyFarm/EasyFarm,https://github.com/EasyFarm/EasyFarm,git://github.com/EasyFarm/EasyFarm.git,75,96,C#,212256,0.9950919556816906,1241218,684,master
microsoft/service-fabric-observer,https://github.com/microsoft/service-fabric-observer,git://github.com/microsoft/service-fabric-observer.git,37,96,C#,247819,0.9611110045874418,1604002,2824,main
jamschutz/Unity-Standard-Assets,https://github.com/jamschutz/Unity-Standard-Assets,git://github.com/jamschutz/Unity-Standard-Assets.git,60,96,C#,174278,0.8452271218023054,341110,2,master
AlenToma/EntityWorker.Core,https://github.com/AlenToma/EntityWorker.Core,git://github.com/AlenToma/EntityWorker.Core.git,21,95,C#,213967,0.7845716754787813,675466,431,master
openpetra/openpetra,https://github.com/openpetra/openpetra,git://github.com/openpetra/openpetra.git,47,95,C#,313652,0.9305604239616954,11508385,12092,master
guotata1996/roadbuilder,https://github.com/guotata1996/roadbuilder,git://github.com/guotata1996/roadbuilder.git,28,95,C#,125114,1.0,133581,10,Traffic
sswelm/KSP-Interstellar-Extended,https://github.com/sswelm/KSP-Interstellar-Extended,git://github.com/sswelm/KSP-Interstellar-Extended.git,79,94,C#,626258,0.9586647883129301,2935677,4417,master
doughtmw/ArUcoDetectionHoloLens-Unity,https://github.com/doughtmw/ArUcoDetectionHoloLens-Unity,git://github.com/doughtmw/ArUcoDetectionHoloLens-Unity.git,23,94,C#,131008,0.9770162260573608,7077231,36,master
widVE/UniCAVE,https://github.com/widVE/UniCAVE,git://github.com/widVE/UniCAVE.git,27,94,C#,256558,0.6767913637541549,1115185,304,master
microsoft/PowerVirtualAgentsSamples,https://github.com/microsoft/PowerVirtualAgentsSamples,git://github.com/microsoft/PowerVirtualAgentsSamples.git,128,94,C#,194037,0.7932383537824903,186131,168,master
DylanDoppelt/WinDroid_Toolkit,https://github.com/DylanDoppelt/WinDroid_Toolkit,git://github.com/DylanDoppelt/WinDroid_Toolkit.git,36,94,C#,105324,1.0,518141,27,master
ToadsworthLP/Millennium,https://github.com/ToadsworthLP/Millennium,git://github.com/ToadsworthLP/Millennium.git,26,93,C#,376716,0.9115364845233401,28995796,152,master
microsoft/kinect-ripple,https://github.com/microsoft/kinect-ripple,git://github.com/microsoft/kinect-ripple.git,48,93,C#,231164,0.564535037850894,1054097,16,master
EnoxSoftware/DlibFaceLandmarkDetector,https://github.com/EnoxSoftware/DlibFaceLandmarkDetector,git://github.com/EnoxSoftware/DlibFaceLandmarkDetector.git,29,92,C#,1226003,1.0,253038,41,master
SharePoint/sp-provisioning-service,https://github.com/SharePoint/sp-provisioning-service,git://github.com/SharePoint/sp-provisioning-service.git,41,92,C#,156630,0.2968767653435818,662167,254,master
erpnet/ErpNet.FP,https://github.com/erpnet/ErpNet.FP,git://github.com/erpnet/ErpNet.FP.git,58,92,C#,453794,0.9275855784779845,402100,781,master
zamgi/m3u8,https://github.com/zamgi/m3u8,git://github.com/zamgi/m3u8.git,17,92,C#,116358,0.9580697509894095,1258096,301,master
stephanstapel/ZUGFeRD-csharp,https://github.com/stephanstapel/ZUGFeRD-csharp,git://github.com/stephanstapel/ZUGFeRD-csharp.git,62,92,C#,203585,0.9999959674004654,743934,651,master
MyCaffe/MyCaffe,https://github.com/MyCaffe/MyCaffe,git://github.com/MyCaffe/MyCaffe.git,17,92,C#,1098642,0.8364308416362652,13386143,4905,master
isc30/blazor-lazy-loading,https://github.com/isc30/blazor-lazy-loading,git://github.com/isc30/blazor-lazy-loading.git,11,92,C#,134324,0.9965835574616558,109680,119,master
Voltstro-Studios/Team-Capture,https://github.com/Voltstro-Studios/Team-Capture,git://github.com/Voltstro-Studios/Team-Capture.git,21,91,C#,805939,0.9242721064095958,733653,1564,master
Mutagen-Modding/Mutagen,https://github.com/Mutagen-Modding/Mutagen,git://github.com/Mutagen-Modding/Mutagen.git,27,91,C#,404715,1.0,130312781,4195,dev
HushengStudent/myGameFramework,https://github.com/HushengStudent/myGameFramework,git://github.com/HushengStudent/myGameFramework.git,24,91,C#,290985,0.7748231935111792,4533623,586,master
Open-Systems-Pharmacology/PK-Sim,https://github.com/Open-Systems-Pharmacology/PK-Sim,git://github.com/Open-Systems-Pharmacology/PK-Sim.git,47,90,C#,267328,0.9867245864247364,11088432,822,develop
FFXIVAPP/ffxivapp,https://github.com/FFXIVAPP/ffxivapp,git://github.com/FFXIVAPP/ffxivapp.git,47,90,C#,145534,0.9959477592708337,336223,659,master
brminnick/FaceOff,https://github.com/brminnick/FaceOff,git://github.com/brminnick/FaceOff.git,43,90,C#,245311,0.920440302980764,84455,585,main
jeremy-ellis-tech/Xamarin.Android.OpenCV,https://github.com/jeremy-ellis-tech/Xamarin.Android.OpenCV,git://github.com/jeremy-ellis-tech/Xamarin.Android.OpenCV.git,61,90,C#,118603,0.8988901119060723,97997,17,master
Illumina/Pisces,https://github.com/Illumina/Pisces,git://github.com/Illumina/Pisces.git,16,89,C#,101511,0.9971171678144917,4514786,61,master
microsoft/OAT,https://github.com/microsoft/OAT,git://github.com/microsoft/OAT.git,15,89,C#,340231,0.7343424125207223,329567,213,main
xamarin/mini-hacks,https://github.com/xamarin/mini-hacks,git://github.com/xamarin/mini-hacks.git,109,89,C#,117067,0.9993219113693328,1426574,127,master
BK-TN/Sanicball,https://github.com/BK-TN/Sanicball,git://github.com/BK-TN/Sanicball.git,30,89,C#,952121,0.7452311110041232,866826,237,master
Chippington/Quixel,https://github.com/Chippington/Quixel,git://github.com/Chippington/Quixel.git,24,89,C#,125862,1.0,119141,8,master
berTrAM888/RoarCTF-Writeup-some-Source-Code,https://github.com/berTrAM888/RoarCTF-Writeup-some-Source-Code,git://github.com/berTrAM888/RoarCTF-Writeup-some-Source-Code.git,21,89,C#,213386,0.6767917821509645,4728175,6,master
unity3d-jp/fuze-vj-kit,https://github.com/unity3d-jp/fuze-vj-kit,git://github.com/unity3d-jp/fuze-vj-kit.git,23,89,C#,348338,0.9406947884329208,359685,101,master
Generalkidd/Yugioh-For-HoloLens,https://github.com/Generalkidd/Yugioh-For-HoloLens,git://github.com/Generalkidd/Yugioh-For-HoloLens.git,26,89,C#,579602,0.9347775009766928,2725298,64,master
digitalcoyote/NuGetDefense,https://github.com/digitalcoyote/NuGetDefense,git://github.com/digitalcoyote/NuGetDefense.git,19,88,C#,118897,0.9407622203811102,84027,278,master
dram55/MarioMaker2OCR,https://github.com/dram55/MarioMaker2OCR,git://github.com/dram55/MarioMaker2OCR.git,10,88,C#,134878,0.753065709705161,141858,202,master
rainforestnet/CrystalReportsNinja,https://github.com/rainforestnet/CrystalReportsNinja,git://github.com/rainforestnet/CrystalReportsNinja.git,71,88,C#,153672,1.0,32530,35,master
Sacchan-VRC/SaccFlightAndVehicles,https://github.com/Sacchan-VRC/SaccFlightAndVehicles,git://github.com/Sacchan-VRC/SaccFlightAndVehicles.git,17,88,C#,145870,0.9948954365970781,1322028,795,master
mysteryx93/HanumanInstituteApps,https://github.com/mysteryx93/HanumanInstituteApps,git://github.com/mysteryx93/HanumanInstituteApps.git,11,88,C#,376715,0.9440796593442365,1644414,9,master
ashishgopalhattimare/PathMarkAR,https://github.com/ashishgopalhattimare/PathMarkAR,git://github.com/ashishgopalhattimare/PathMarkAR.git,23,88,C#,169194,0.9826445582014958,2892995,10,master
seven1986/oauthapp,https://github.com/seven1986/oauthapp,git://github.com/seven1986/oauthapp.git,23,87,C#,204602,0.6692525943487893,344384,413,master
Gallio/mbunit-v3,https://github.com/Gallio/mbunit-v3,git://github.com/Gallio/mbunit-v3.git,46,87,C#,201906,0.7694633594128509,13534505,2568,master
airar-dev/Unity-AR-ColorMapping,https://github.com/airar-dev/Unity-AR-ColorMapping,git://github.com/airar-dev/Unity-AR-ColorMapping.git,32,87,C#,622490,1.0,15498,173,master
HtmlUnit/NHtmlUnit,https://github.com/HtmlUnit/NHtmlUnit,git://github.com/HtmlUnit/NHtmlUnit.git,21,87,C#,145321,0.9984861231330414,1971412,191,main
monkog/3D-Virtual-Fitting-Room,https://github.com/monkog/3D-Virtual-Fitting-Room,git://github.com/monkog/3D-Virtual-Fitting-Room.git,37,87,C#,135893,1.0,210432,205,master
Shmaug/UnityPlanets,https://github.com/Shmaug/UnityPlanets,git://github.com/Shmaug/UnityPlanets.git,17,87,C#,155914,0.597970409471535,708458,9,master
zgynhqf/Rafy,https://github.com/zgynhqf/Rafy,git://github.com/zgynhqf/Rafy.git,71,86,C#,106409,0.7390616438168466,18069310,1207,master
BIDeveloperExtensions/bideveloperextensions,https://github.com/BIDeveloperExtensions/bideveloperextensions,git://github.com/BIDeveloperExtensions/bideveloperextensions.git,24,86,C#,147507,0.9478893178743467,2444562,267,master
kamanii24/AssetBundleManager,https://github.com/kamanii24/AssetBundleManager,git://github.com/kamanii24/AssetBundleManager.git,24,86,C#,112773,1.0,30292,63,master
n-stefan/diabloblazor,https://github.com/n-stefan/diabloblazor,git://github.com/n-stefan/diabloblazor.git,11,86,C#,108187,0.5213526479164707,33255,220,master
vuplex/oculus-webview-example,https://github.com/vuplex/oculus-webview-example,git://github.com/vuplex/oculus-webview-example.git,26,85,C#,939598,0.9739514062054319,8608064,42,master
Unity-Technologies/HLODSystemDemo,https://github.com/Unity-Technologies/HLODSystemDemo,git://github.com/Unity-Technologies/HLODSystemDemo.git,24,85,C#,1657920,0.742008518835006,676435,9,master
limingnihao/XamarinForms,https://github.com/limingnihao/XamarinForms,git://github.com/limingnihao/XamarinForms.git,41,85,C#,112265,1.0,58885,44,master
Flash3001/Xamarin.Swift,https://github.com/Flash3001/Xamarin.Swift,git://github.com/Flash3001/Xamarin.Swift.git,18,84,C#,491106,0.9723790322580645,110929,63,master
ASCOMInitiative/ASCOMPlatform,https://github.com/ASCOMInitiative/ASCOMPlatform,git://github.com/ASCOMInitiative/ASCOMPlatform.git,29,84,C#,382650,0.3987942866349731,9506989,3929,master
t4guw/100-Unity-Mechanics-for-Programmers,https://github.com/t4guw/100-Unity-Mechanics-for-Programmers,git://github.com/t4guw/100-Unity-Mechanics-for-Programmers.git,28,84,C#,623181,0.5318284854372631,1256373,4,master
Appdynamics/AppDynamics.DEXTER,https://github.com/Appdynamics/AppDynamics.DEXTER,git://github.com/Appdynamics/AppDynamics.DEXTER.git,47,84,C#,840212,0.992730977470914,5549252,263,master
stratisproject/StratisFullNode,https://github.com/stratisproject/StratisFullNode,git://github.com/stratisproject/StratisFullNode.git,61,84,C#,123193,0.9932214097171552,14810282,6490,master
PacktPublishing/Unity-2021-Cookbook-Fourth-Edition,https://github.com/PacktPublishing/Unity-2021-Cookbook-Fourth-Edition,git://github.com/PacktPublishing/Unity-2021-Cookbook-Fourth-Edition.git,44,83,C#,730922,0.942064919492977,219991,146,master
CuteLeon/HackSystem,https://github.com/CuteLeon/HackSystem,git://github.com/CuteLeon/HackSystem.git,19,83,C#,116685,0.8135094086582213,526522,896,master
Nethereum/Unity3dSampleTemplate,https://github.com/Nethereum/Unity3dSampleTemplate,git://github.com/Nethereum/Unity3dSampleTemplate.git,46,83,C#,211314,0.8473198129391583,72112,59,master
freakified/jga,https://github.com/freakified/jga,git://github.com/freakified/jga.git,18,83,C#,187755,0.9963280167685518,193460,127,master
xdedzl/RuntimeTerrainEditor,https://github.com/xdedzl/RuntimeTerrainEditor,git://github.com/xdedzl/RuntimeTerrainEditor.git,30,83,C#,140632,0.9880769627503686,162842,40,master
cre8ivepark/COVID19DataVisualizationHoloLens2,https://github.com/cre8ivepark/COVID19DataVisualizationHoloLens2,git://github.com/cre8ivepark/COVID19DataVisualizationHoloLens2.git,21,83,C#,108532,0.977643134209715,7975774,79,master
nicloay/colorus,https://github.com/nicloay/colorus,git://github.com/nicloay/colorus.git,42,83,C#,113712,0.8836136213152255,428375,12,master
aurora-sim/Aurora-Sim,https://github.com/aurora-sim/Aurora-Sim,git://github.com/aurora-sim/Aurora-Sim.git,62,82,C#,279781,0.9633636419305813,13151852,20692,master
Platonymous/Stardew-Valley-Mods,https://github.com/Platonymous/Stardew-Valley-Mods,git://github.com/Platonymous/Stardew-Valley-Mods.git,105,82,C#,142113,0.9993756778398947,1619946,1034,master
csdjk/LearnUnity,https://github.com/csdjk/LearnUnity,git://github.com/csdjk/LearnUnity.git,40,82,C#,103904,0.9818067047655995,2389044,29,master
dib0/NHapiTools,https://github.com/dib0/NHapiTools,git://github.com/dib0/NHapiTools.git,59,82,C#,119558,0.9999922661333152,26635888,93,master
